id,original_language,title,popularity,release_date,vote_average,vote_count,weighted_rating
13393,TR,My Father and My Son,20.189,2005-11-18,7.542,308,2322.936
9366,EN,Donnie Brasco,22.174,1997-02-27,7.542,4341,32739.822
38234,EN,Undisputed III: Redemption,70.931,2010-04-17,7.541,885,6673.785000000001
15014,IT,Bianca,14.144,1984-02-23,7.541,379,2858.039
2487,JA,Lady Snowblood,14.527,1973-12-01,7.541,351,2646.891
668742,ES,Father There Is Only One 2,18.624,2020-07-29,7.54,532,4011.28
204553,KO,Cold Eyes,30.596,2013-07-03,7.5,341,2557.5
2009,RO,"4 Months, 3 Weeks and 2 Days",14.524,2007-08-24,7.5,711,5332.5
877703,EN,Teen Wolf: The Movie,54.777,2023-01-18,7.5,805,6037.5
308369,EN,Me and Earl and the Dying Girl,14.55,2015-06-12,7.5,2517,18877.5
881,EN,A Few Good Men,31.995,1992-12-11,7.539,3498,26371.422
319,EN,True Romance,35.655,1993-09-09,7.536,2660,20045.76
221,EN,Rebel Without a Cause,31.997,1955-10-27,7.536,1582,11921.952
200481,EN,The Blue Umbrella,15.837,2013-02-12,7.538,534,4025.292
1883,EN,Malcolm X,22.018,1992-11-18,7.538,1609,12128.642
483184,IT,Dogman,23.641,2018-05-17,7.537,2171,16362.827
13310,SV,Let the Right One In,36.104,2008-10-24,7.537,2861,21563.357
10161,EN,My Left Foot: The Story of Christy Brown,17.529,1989-04-07,7.537,897,6760.689
776,FR,The Rules of the Game,14.855,1939-07-09,7.537,566,4265.942
228326,EN,The Book of Life,42.888,2014-10-01,7.536,2626,19789.536
200085,KO,The Flu,29.16,2013-08-14,7.536,1153,8689.008
269,FR,Breathless,26.426,1960-03-16,7.533,1764,13288.212000000001
575604,KO,The Call,24.16,2020-11-27,7.535,804,6058.14
556901,EN,Teen Titans Go! vs. Teen Titans,21.133,2019-07-21,7.5,477,3577.5
39323,JA,Dragon Ball Z: Bardock - The Father of Goku,54.451,1990-10-17,7.535,680,5123.8
588228,EN,The Tomorrow War,89.379,2021-09-03,7.534,3336,25133.424
228150,EN,Fury,97.906,2014-10-15,7.534,11753,88547.102
25468,EN,My Dinner with Andre,11.965,1981-10-11,7.534,365,2749.91
3482,EN,The Train,19.565,1964-09-24,7.5,309,2317.5
614934,EN,Elvis,44.245,2022-06-22,7.533,3303,24881.499
216156,EN,Still Life,10.81,2013-11-28,7.533,353,2659.1490000000003
15371,JA,Lupin the Third: The Castle of Cagliostro,31.892,1979-07-06,7.533,1001,7540.533
907,EN,Doctor Zhivago,30.957,1965-12-22,7.5,1121,8407.5
900,EN,Bringing Up Baby,16.685,1938-02-18,7.5,948,7110.0
106,EN,Predator,87.364,1987-06-12,7.533,7911,59593.563
127585,EN,X-Men: Days of Future Past,128.611,2014-05-15,7.532,15115,113846.18000000001
59436,EN,Midnight in Paris,33.732,2011-05-11,7.532,7184,54109.888
37769,IT,The Second Tragic Fantozzi,9.328,1976-04-15,7.532,589,4436.348
9495,EN,The Crow,127.222,1994-05-11,7.5,3925,29437.5
5165,IT,L'Avventura,10.714,1960-09-14,7.5,665,4987.5
281957,EN,The Revenant,40.737,2015-12-25,7.531,17897,134782.307
11046,EN,Where Eagles Dare,30.723,1968-12-04,7.531,860,6476.66
12163,EN,The Wrestler,21.809,2008-09-07,7.53,3559,26799.27
1051,EN,The French Connection,22.494,1971-10-09,7.53,1796,13523.880000000001
552178,EN,Dark Waters,27.902,2019-11-22,7.529,2104,15841.016
15472,SV,The Girl with the Dragon Tattoo,28.454,2009-02-27,7.529,2905,21871.745
10778,EN,The Man Who Wasn't There,16.216,2001-10-26,7.5,1537,11527.5
8073,FR,Band of Outsiders,22.979,1964-08-05,7.5,548,4110.0
339,EN,Night on Earth,16.222,1991-12-12,7.529,879,6617.991
810171,EN,The Valet,30.893,2022-05-11,7.528,535,4027.4799999999996
83389,JA,From Up on Poppy Hill,29.606,2011-07-16,7.528,1716,12918.047999999999
12498,EN,Sling Blade,26.265,1996-08-30,7.528,760,5721.28
11782,CN,Hard Boiled,23.177,1992-04-16,7.528,773,5819.143999999999
11544,EN,Lilo & Stitch,82.192,2002-06-21,7.528,6086,45815.407999999996
9056,CN,Police Story,25.974,1985-12-14,7.5,851,6382.5
382614,EN,The Book of Henry,15.475,2017-06-16,7.526,1277,9610.702
10734,EN,Escape from Alcatraz,28.113,1979-06-22,7.526,2712,20410.512
1949,EN,Zodiac,48.637,2007-03-02,7.526,10308,77578.008
982,EN,The Manchurian Candidate,19.48,1962-10-24,7.5,686,5145.0
571,EN,The Birds,30.21,1963-03-28,7.5,3979,29842.5
430,EN,"One, Two, Three",14.771,1961-12-15,7.5,358,2685.0
16391,EN,Black Narcissus,12.475,1947-05-26,7.524,465,3498.66
11686,EN,Love and Death,14.491,1975-06-10,7.524,870,6545.88
4553,EN,The Machinist,25.155,2004-07-02,7.524,5457,41058.468
916405,GA,The Quiet Girl,15.116,2022-05-12,7.523,389,2926.4469999999997
856,EN,Who Framed Roger Rabbit,38.596,1988-06-21,7.523,5583,42000.909
592,EN,The Conversation,21.365,1974-04-07,7.523,1682,12653.686
491418,EN,Instant Family,34.573,2018-11-13,7.522,2905,21851.41
11040,EN,Little Big Man,16.61,1970-12-23,7.522,611,4595.942
451657,FR,Custody,12.727,2018-02-07,7.521,630,4738.23
18925,EN,Facing the Giants,26.793,2006-09-29,7.5,427,3202.5
966,EN,The Magnificent Seven,41.792,1960-10-12,7.52,1729,13002.08
456929,ES,Champions,11.151,2018-04-06,7.519,723,5436.237
6620,EN,Sabrina,24.065,1954-09-10,7.517,1212,9110.604000000001
3116,EN,Midnight Cowboy,20.3,1969-05-25,7.5,1361,10207.5
1567,FR,I Stand Alone,19.049,1998-05-16,7.519,497,3736.943
601,EN,E.T. the Extra-Terrestrial,51.671,1982-06-11,7.519,11039,83002.241
63311,ES,The Skin I Live In,32.609,2011-08-17,7.517,4119,30962.523
10110,EN,Empire of the Sun,31.019,1987-12-09,7.5,1878,14085.0
375262,EN,The Favourite,28.477,2018-11-23,7.517,5398,40576.766
39107,JA,Dragon Ball Z: Fusion Reborn,47.661,1995-03-04,7.517,818,6148.906
11113,EN,My Fair Lady,24.529,1964-10-21,7.5,1274,9555.0
1786,FR,Au Revoir les Enfants,16.116,1987-10-07,7.5,636,4770.0
21734,EN,Shadow of a Doubt,18.424,1943-01-15,7.516,1003,7538.548
11178,KO,My Sassy Girl,20.962,2001-07-27,7.516,548,4118.768
9340,EN,The Goonies,51.094,1985-06-07,7.517,5608,42155.336
127533,JA,Rurouni Kenshin Part I: Origins,57.157,2012-08-25,7.515,794,5966.91
660120,NO,The Worst Person in the World,30.409,2021-10-13,7.513,1298,9751.874
176241,EN,Prison Break: The Final Break,44.942,2009-09-10,7.513,635,4770.755
127501,HI,Barfi!,17.972,2012-09-13,7.513,309,2321.517
675353,EN,Sonic the Hedgehog 2,212.502,2022-03-30,7.512,4860,36508.32
666243,EN,The Witcher: Nightmare of the Wolf,21.238,2021-08-23,7.512,926,6956.111999999999
436969,EN,The Suicide Squad,100.36,2021-07-28,7.512,8451,63483.912
132344,EN,Before Midnight,39.899,2013-04-05,7.512,2335,17540.52
9516,EN,Menace II Society,26.074,1993-05-26,7.5,753,5647.5
5143,EN,Hannah and Her Sisters,12.894,1986-02-07,7.512,1018,7647.215999999999
3767,EN,Gilda,16.213,1946-04-25,7.512,561,4214.232
179144,IT,The Great Beauty,17.676,2013-05-21,7.511,3039,22825.929
71883,JA,Redline,21.979,2010-05-27,7.511,443,3327.373
15917,HI,Devdas,17.379,2002-07-11,7.5,328,2460.0
11356,EN,The Odd Couple,16.923,1968-05-16,7.511,561,4213.671
11202,EN,Patton,19.372,1970-01-25,7.5,1067,8002.5
487558,EN,BlacKkKlansman,20.853,2018-08-09,7.51,7424,55754.24
468284,FR,The Insult,11.145,2017-09-14,7.51,444,3334.44
13413,EN,BURN·E,26.828,2008-11-17,7.51,718,5392.18
11327,EN,Midnight Express,25.491,1978-08-31,7.51,1670,12541.699999999999
5708,EN,Control,13.611,2007-09-12,7.51,817,6135.67
517093,RU,Balkan Line,26.114,2019-03-21,7.5,505,3787.5
503919,EN,The Lighthouse,38.046,2019-10-18,7.509,4735,35555.115000000005
433471,EN,Lou,12.032,2017-06-16,7.509,383,2875.947
364137,FR,All Three of Us,9.303,2015-11-04,7.509,483,3626.847
16633,EN,Somewhere in Time,22.403,1980-10-02,7.509,558,4190.022
15097,FR,Fear City: A Family-Style Comedy,16.918,1994-03-09,7.509,1208,9070.872000000001
786,EN,Almost Famous,30.45,2000-09-15,7.5,2657,19927.5
470878,EN,I Can Only Imagine,21.629,2018-02-14,7.505,460,3452.2999999999997
11970,EN,Hercules,75.283,1997-06-13,7.507,7269,54568.382999999994
3133,EN,Badlands,16.657,1974-01-05,7.5,1160,8700.0
626872,KO,Emergency Declaration,25.512,2022-08-03,7.506,336,2522.016
508883,JA,The Boy and the Heron,127.194,2023-07-14,7.507,1601,12018.707
11528,EN,The Sandlot,29.14,1993-04-07,7.506,1134,8511.804
1076364,EN,Carl's Date,73.537,2023-06-15,7.501,396,2970.396
552095,EN,PAW Patrol: Mighty Pups,24.058,2018-10-04,7.5,571,4282.5
16642,EN,Days of Heaven,23.349,1978-09-13,7.504,998,7488.991999999999
1600,FR,The Double Life of Véronique,26.422,1991-05-15,7.5,760,5700.0
85350,EN,Boyhood,25.178,2014-06-05,7.503,5082,38130.246
11906,IT,Suspiria,38.724,1977-02-01,7.5,2850,21375.0
11506,SV,The Silence,17.122,1963-09-23,7.503,353,2648.559
10377,EN,My Cousin Vinny,27.19,1992-03-13,7.503,1535,11517.105
615,EN,The Passion of the Christ,65.23,2004-02-25,7.503,4512,33853.536
550988,EN,Free Guy,79.782,2021-08-11,7.502,8577,64344.653999999995
7735,DE,The Wave,21.119,2008-03-13,7.5,3264,24480.0
648,FR,Beauty and the Beast,29.228,1946-10-29,7.502,579,4343.657999999999
332562,EN,A Star Is Born,35.921,2018-10-03,7.501,11523,86434.023
79,ZH,Hero,29.594,2002-07-22,7.501,2208,16562.208000000002
921655,EN,Rescued by Ruby,14.49,2022-03-17,7.5,304,2280.0
551332,EN,The Two Popes,25.418,2019-11-27,7.5,2793,20947.5
73456,EN,Barbie: Princess Charm School,46.92,2011-08-11,7.5,789,5917.5
74879,TR,Once Upon a Time in Anatolia,11.698,2011-09-23,7.499,456,3419.544
40823,PT,The Man Who Copied,12.335,2003-06-13,7.499,338,2534.662
37903,DE,The White Ribbon,14.209,2009-09-24,7.499,988,7409.012
2034,EN,Training Day,43.95,2001-10-05,7.499,5777,43321.723
1859,EN,Ninotchka,13.846,1939-11-23,7.5,375,2812.5
475,EN,Bonnie and Clyde,29.241,1967-08-14,7.499,1579,11840.921
994108,EN,All of Us Strangers,37.693,2023-12-22,7.497,612,4588.164
12169,FR,The First Day of the Rest of Your Life,15.434,2008-07-23,7.5,461,3457.5
7500,JA,Sonatine,21.875,1993-04-10,7.498,616,4618.768
4909,EN,The Day of the Jackal,24.742,1973-05-16,7.5,532,3990.0
69,EN,Walk the Line,25.786,2005-09-13,7.498,2812,21084.376
176983,JA,One Piece Film: Z,29.304,2012-12-15,7.497,503,3770.991
25934,EN,"To Sir, with Love",19.352,1967-06-14,7.5,304,2280.0
3529,EN,The Thin Man,13.086,1934-05-25,7.497,445,3336.165
500664,EN,Upgrade,49.032,2018-05-31,7.496,4267,31985.432
301528,EN,Toy Story 4,69.776,2019-06-19,7.495,9641,72259.295
13353,EN,"It's the Great Pumpkin, Charlie Brown",27.958,1966-10-27,7.495,382,2863.09
983,EN,The Man Who Would Be King,13.117,1975-12-03,7.495,618,4631.91
544510,FR,"Cyrano, My Love",11.822,2018-11-10,7.494,490,3672.06
520763,EN,A Quiet Place Part II,92.568,2021-05-21,7.494,6374,47766.756
330459,EN,Rogue One: A Star Wars Story,39.739,2016-12-14,7.493,15062,112859.566
586940,FR,I Lost My Body,14.268,2019-11-06,7.493,1227,9193.911
24807,EN,Mr. Deeds Goes to Town,17.38,1936-04-09,7.5,345,2587.5
13377,EN,How the Grinch Stole Christmas!,31.3,1966-12-18,7.493,977,7320.661
8342,BS,No Man's Land,13.032,2001-05-12,7.5,428,3210.0
1368,EN,First Blood,90.783,1982-10-22,7.493,6137,45984.541000000005
252,EN,Willy Wonka & the Chocolate Factory,58.051,1971-06-29,7.493,3523,26397.839
389015,EN,"I, Tonya",30.335,2017-12-08,7.492,5718,42839.256
383498,EN,Deadpool 2,171.032,2018-05-10,7.492,17660,132308.72
284293,EN,Still Alice,26.494,2014-12-05,7.492,3020,22625.84
42801,IT,"Yesterday, Today and Tomorrow",12.08,1963-12-21,7.5,415,3112.5
17809,ZH,Fist of Legend,32.959,1994-12-22,7.492,515,3858.38
7549,ZH,Fearless,26.881,2006-01-26,7.492,1248,9350.016
923,EN,Dawn of the Dead,36.618,1978-09-02,7.491,2028,15191.748
8321,EN,In Bruges,25.746,2008-02-08,7.489,5022,37609.758
437586,EN,mid90s,19.423,2018-10-19,7.489,1560,11682.84
203833,EN,The Book Thief,23.875,2013-11-08,7.489,4259,31895.650999999998
483983,DE,Balloon,16.416,2018-09-27,7.488,412,3085.056
258480,EN,Carol,24.594,2015-11-20,7.488,3629,27173.952
10604,EL,Zorba the Greek,21.255,1964-12-14,7.488,335,2508.48
4593,FR,The Discreet Charm of the Bourgeoisie,19.499,1972-09-15,7.488,768,5750.784000000001
620,EN,Ghostbusters,54.562,1984-06-08,7.5,8795,65962.5
431937,FR,Mr & Mme Adelman,12.652,2017-03-08,7.487,433,3241.871
529203,EN,The Croods: A New Age,72.278,2020-11-25,7.486,3773,28244.678
22538,EN,Scott Pilgrim vs. the World,50.742,2010-08-12,7.486,7726,57836.835999999996
345938,EN,The Shack,55.737,2017-03-03,7.5,2095,15712.5
19223,FR,A Pure Formality,11.208,1994-05-15,7.485,342,2559.87
4254,HI,Kal Ho Naa Ho,14.725,2003-11-27,7.5,374,2805.0
229,EN,Bride of Frankenstein,26.239,1935-04-20,7.485,931,6968.535
43904,FR,L'Atalante,9.557,1934-04-24,7.484,410,3068.44
13384,EN,Kes,23.247,1970-04-03,7.484,378,2828.9519999999998
11016,EN,Key Largo,14.665,1948-07-16,7.5,516,3870.0
9428,EN,The Royal Tenenbaums,25.19,2001-10-05,7.484,4458,33363.672
34106,EN,You Can't Take It with You,15.256,1938-09-01,7.5,382,2865.0
31767,EN,The Devils,14.542,1971-07-16,7.5,357,2677.5
11854,HI,Kuch Kuch Hota Hai,25.863,1998-10-16,7.5,375,2812.5
11841,ZH,The 36th Chamber of Shaolin,19.728,1978-02-02,7.483,411,3075.513
11344,KO,A Bittersweet Life,22.177,2005-04-01,7.483,849,6353.067
26280,FR,I Killed My Mother,10.355,2009-06-05,7.482,1089,8147.898
4291,JA,Kikujiro,22.592,1999-06-05,7.5,506,3795.0
345,EN,Eyes Wide Shut,54.79,1999-07-16,7.5,6041,45307.5
377273,PT,Aquarius,9.194,2016-09-01,7.481,452,3381.412
16328,EN,Johnny Got His Gun,12.933,1971-08-04,7.5,371,2782.5
10787,EN,The Invisible Man,24.259,1933-11-03,7.5,817,6127.5
192,EN,The Name of the Rose,27.277,1986-09-24,7.5,2945,22087.5
293863,EN,The Age of Adaline,63.282,2015-04-16,7.481,6508,48686.348
3001,EN,How to Steal a Million,21.502,1966-07-13,7.5,574,4305.0
18197,EN,Running on Empty,17.638,1988-09-09,7.479,304,2273.616
16958,EN,The Asphalt Jungle,16.44,1950-05-12,7.5,469,3517.5
13930,EN,For the Birds,22.953,2000-11-02,7.479,1190,8900.01
12837,EN,The Secret Life of Bees,20.046,2008-09-17,7.5,505,3787.5
11978,EN,Men of Honor,27.69,2000-09-13,7.5,2233,16747.5
186,EN,Lucky Number Slevin,37.53,2006-02-24,7.479,3989,29833.731
921785,IT,Mixed by Erry,12.13,2023-03-02,7.478,425,3178.15
522,EN,Ed Wood,17.908,1994-09-28,7.478,2269,16967.582
10843,EN,After Hours,22.594,1985-08-16,7.5,1435,10762.5
196,EN,Back to the Future Part III,43.925,1990-05-25,7.477,10335,77274.795
400160,EN,The SpongeBob Movie: Sponge on the Run,63.125,2020-08-14,7.476,2824,21112.224
203101,JA,High School of the Dead: Drifters of the Dead,13.035,2011-04-25,7.5,452,3390.0
38396,IT,That's Life,6.652,1998-12-18,7.476,1307,9771.132
625,EN,The Killing Fields,18.598,1984-11-23,7.476,723,5405.148
9559,EN,A Perfect World,18.601,1993-11-24,7.475,1617,12087.074999999999
9081,EN,Waking Life,18.276,2001-10-19,7.475,852,6368.7
431580,EN,Abominable,35.229,2019-09-19,7.472,2002,14958.944000000001
244088,IT,Human Capital,10.441,2013-12-03,7.5,890,6675.0
13528,EN,Gaslight,25.687,1944-05-04,7.472,475,3549.2000000000003
1251,EN,Letters from Iwo Jima,39.819,2006-12-09,7.472,2008,15003.776000000002
1075794,EN,Leo,79.25,2023-11-17,7.471,1121,8374.991
261470,ES,Sorry If I Call You Love,28.534,2014-06-20,7.471,454,3391.834
239571,EN,The Best of Me,28.931,2014-10-15,7.471,2544,19006.224000000002
1023,DA,Adam's Apples,14.19,2005-04-15,7.471,674,5035.454
529216,ES,Mirage,27.505,2018-11-30,7.47,1765,13184.55
31682,EN,The Incredible Shrinking Man,14.998,1957-02-22,7.47,481,3593.0699999999997
2501,EN,The Bourne Identity,43.342,2002-06-14,7.47,9119,68118.93
337703,FR,The Red Turtle,18.174,2016-03-27,7.5,1234,9255.0
11798,EN,This Is England,8.608,2007-04-27,7.469,1226,9156.994
8055,EN,The Reader,33.904,2008-12-10,7.469,3012,22496.628
219,ES,Volver,19.582,2006-03-17,7.5,1686,12645.0
36095,JA,Cure,20.429,1997-12-27,7.5,489,3667.5
11549,EN,Invasion of the Body Snatchers,15.38,1956-02-05,7.468,1046,7811.528
5503,EN,The Fugitive,33.001,1993-08-06,7.467,4153,31010.450999999997
145,DA,Breaking the Waves,28.325,1996-07-05,7.5,947,7102.5
613090,ES,"Live Twice, Love Once",19.699,2019-09-06,7.466,335,2501.11
260513,EN,Incredibles 2,77.486,2018-06-14,7.466,12698,94803.268
194662,EN,Birdman or (The Unexpected Virtue of Ignorance),49.047,2014-10-17,7.466,12650,94444.90000000001
9665,EN,Glory,23.808,1989-12-15,7.466,1572,11736.552
9075,NL,Black Book,21.21,2006-09-14,7.466,1116,8332.056
3035,EN,Frankenstein,20.332,1931-11-21,7.5,1532,11490.0
2000,DE,"Aguirre, the Wrath of God",21.084,1972-12-29,7.466,1066,7958.756
114,EN,Pretty Woman,70.245,1990-03-23,7.466,8080,60325.28
41498,JA,One Piece: Strong World,31.573,2009-12-12,7.465,343,2560.495
14919,EN,Batman: Mask of the Phantasm,45.708,1993-12-25,7.5,1071,8032.5
11610,EN,"Play It Again, Sam",13.549,1972-05-04,7.5,554,4155.0
1813,EN,The Devil's Advocate,68.75,1997-10-17,7.465,5870,43819.549999999996
840326,FI,Sisu,70.32,2022-09-09,7.463,2020,15075.26
718930,EN,Bullet Train,67.817,2022-08-03,7.464,5979,44627.256
327331,EN,The Dirt,16.897,2019-03-22,7.462,1199,8946.938
28874,JA,Summer Wars,24.109,2009-08-01,7.463,910,6791.33
10683,EN,Happiness,23.899,1998-10-11,7.5,789,5917.5
8740,NL,The Vanishing,16.717,1988-10-27,7.463,612,4567.356
36685,EN,The Rocky Horror Picture Show,25.515,1975-08-14,7.462,2743,20468.266
9509,EN,Man on Fire,39.358,2004-04-23,7.462,5019,37451.778
984,EN,Dirty Harry,25.475,1971-12-23,7.462,2395,17871.489999999998
22584,EN,To Have and Have Not,11.108,1945-01-20,7.461,504,3760.344
15165,EN,Barbie as The Princess & the Pauper,50.662,2004-09-28,7.461,1449,10810.989
574,EN,The Man Who Knew Too Much,20.254,1956-05-16,7.461,1351,10079.811
16619,EN,Ordinary People,16.703,1980-09-19,7.46,609,4543.14
828,EN,The Day the Earth Stood Still,22.017,1951-09-28,7.5,1079,8092.5
187,EN,Sin City,36.17,2005-04-01,7.459,7985,59560.115
674324,EN,The Banshees of Inisherin,37.604,2022-10-20,7.458,2639,19681.662
407445,EN,Breathe,21.7,2017-10-13,7.458,734,5474.1720000000005
346648,EN,Paddington 2,31.211,2017-11-09,7.5,2304,17280.0
37472,CN,Ip Man 2,3.895,2010-04-29,7.458,2214,16512.012
16858,EN,All That Jazz,16.284,1979-12-16,7.5,487,3652.5
109,FR,Three Colors: White,23.498,1994-01-26,7.458,1153,8599.074
736073,EN,"Batman: The Long Halloween, Part One",19.12,2021-06-21,7.457,603,4496.571
18900,EN,In Cold Blood,15.281,1967-12-15,7.457,360,2684.52
10907,EN,The Adventures of Robin Hood,30.822,1938-05-13,7.457,728,5428.696
4689,KO,Sympathy for Mr. Vengeance,21.549,2002-03-29,7.457,1418,10574.026
379,EN,Miller's Crossing,24.263,1990-09-21,7.457,1606,11975.942
290,EN,Barton Fink,16.439,1991-08-01,7.457,1636,12199.652
780382,EN,The Wolf and the Lion,22.539,2021-10-13,7.5,390,2925.0
771077,FR,Rise,12.245,2022-03-30,7.456,397,2960.032
466420,EN,Killers of the Flower Moon,106.011,2023-10-18,7.456,3139,23404.384000000002
440298,PL,Cold War,23.423,2018-06-08,7.5,1443,10822.5
374720,EN,Dunkirk,46.281,2017-07-19,7.456,16270,121309.12000000001
251516,EN,Kung Fury,12.685,2015-05-22,7.456,1793,13368.608
75233,NO,"Oslo, August 31st",10.903,2011-08-31,7.456,412,3071.8720000000003
502897,RU,Leto,10.598,2018-06-07,7.454,304,2266.016
489418,FR,In Safe Hands,11.416,2018-12-05,7.454,487,3630.098
27632,IT,Black Sunday,12.56,1960-08-11,7.454,509,3794.086
530,EN,A Grand Day Out,28.334,1990-05-18,7.455,850,6336.75
175,FR,The Big Blue,24.48,1988-05-10,7.454,1410,10510.14
74643,FR,The Artist,12.978,2011-10-12,7.453,3203,23871.959000000003
339403,EN,Baby Driver,66.361,2017-06-28,7.452,15484,115386.768
76758,ZH,The Flowers of War,19.344,2011-12-15,7.452,777,5790.204
8741,EN,The Thin Red Line,25.721,1998-12-23,7.452,2932,21849.264
821881,EN,The Swimmers,19.226,2022-11-24,7.451,520,3874.52
484747,FR,Little Tickles,15.009,2018-11-14,7.5,319,2392.5
27327,EN,Phantom of the Paradise,21.821,1974-10-31,7.451,639,4761.188999999999
9008,EN,The Insider,22.644,1999-10-28,7.451,1775,13225.525
6114,EN,Bram Stoker's Dracula,48.949,1992-11-13,7.451,4991,37187.941
877,EN,Scarface,32.202,1932-04-09,7.451,590,4396.09
940551,EN,Migration,246.368,2023-12-06,7.45,1672,12456.4
768362,EN,Missing,38.492,2023-01-19,7.449,966,7195.7339999999995
697843,EN,Extraction 2,60.402,2023-06-09,7.449,2357,17557.292999999998
33273,ES,Cell 211,24.184,2009-11-06,7.449,1220,9087.78
940,EN,The Lady Vanishes,24.501,1938-10-07,7.4,893,6608.200000000001
568,EN,Apollo 13,45.742,1995-06-30,7.449,5314,39583.986
154,EN,Star Trek II: The Wrath of Khan,30.842,1982-06-04,7.449,1882,14019.018
630220,IT,18 Presents,16.223,2020-01-02,7.448,659,4908.232
458156,EN,John Wick: Chapter 3 - Parabellum,70.482,2019-05-15,7.448,10438,77742.224
24192,IT,The Gospel According to Matthew,12.995,1965-03-03,7.4,347,2567.8
499631,IT,Fabrizio De André: Principe libero,7.27,2018-01-23,7.447,340,2531.98
9470,CN,Kung Fu Hustle,57.69,2004-02-10,7.447,2732,20345.204
1902,ES,Open Your Eyes,16.721,1997-12-19,7.4,1016,7518.400000000001
645886,EN,The Unforgivable,28.566,2021-11-24,7.446,1780,13253.88
376290,EN,Miss Sloane,29.693,2016-11-25,7.446,1771,13186.866
17654,EN,District 9,37.262,2009-08-05,7.446,9308,69307.368
1677,EN,Ray,20.672,2004-10-29,7.446,1934,14400.564
363,DE,Head-On,14.763,2004-03-11,7.446,535,3983.6099999999997
451480,EN,The Guernsey Literary & Potato Peel Pie Society,17.291,2018-04-19,7.445,1301,9685.945
37181,FA,About Elly,14.254,2009-06-06,7.445,470,3499.15
24226,EN,The Verdict,16.762,1982-12-08,7.4,616,4558.400000000001
15919,EN,Marty,20.289,1955-04-11,7.445,371,2762.0950000000003
9549,EN,The Right Stuff,21.597,1983-10-20,7.445,846,6298.47
860159,EN,Crush,24.106,2022-04-29,7.444,412,3066.928
271110,EN,Captain America: Civil War,120.333,2016-04-27,7.444,22452,167132.688
161,EN,Ocean's Eleven,53.747,2001-12-07,7.444,11418,84995.592
617653,EN,The Last Duel,35.568,2021-10-13,7.443,3279,24405.596999999998
434616,FR,Patients,8.813,2017-03-01,7.443,601,4473.2429999999995
37719,EN,A Night at the Opera,13.03,1935-11-15,7.4,474,3507.6000000000004
16372,EN,The Innocents,15.82,1961-12-15,7.442,575,4279.150000000001
